Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Mean,Bwd Pkt Len Mean,Flow Byt/s,Flow Pkts/s,Pkt Len Mean,Pkt Len Std,SYN Flag Cnt,ACK Flag Cnt,FIN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,URG Flag Cnt,Label
0.29425182740868033,-0.372624608576907,1.3534125582731469,1.408391354506435,0.6322669613535163,0.6889032097842169,0.8256570852995141,-1.3825781573453129,0.3102666066607661,-0.9600270956825271,-1.802958493625542,-1.040653583682976,0.3888593163904202,-0.5145203637489231,-2.035678168805118,0.8122262736252728,1.065886916596722,-0.7641229928345551,0
-1.4924626212198298,1.1345757302998232,-0.5547208237536887,-1.7359357665322797,-0.39213710473907337,0.8678374223062434,-1.0399011579143982,0.663804531823177,0.8432347259444376,0.12018982012996474,0.49628867348634154,2.6183380229623956,-1.3912081713574744,1.0619751331031755,0.14982679901851195,-2.4219302770438875,0.6501014487739095,0.38849298904197044,0
-1.1099387851338882,1.1079677177905392,-1.7571890840292728,-1.1646537498147547,0.7698757134094433,0.5797882781463415,1.0710709247746515,-0.5243063331202896,-1.7428998609477775,2.2423044354623944,1.4120584739073452,-0.7250778671045653,0.8063520153078167,1.776488513101859,0.5045568413938403,-1.0721849110702308,-1.334833158442077,0.0010896409719365343,0
-0.13877138969426253,0.3613056100264191,-0.3067121484232642,-0.8072015769410906,-0.28260425196028477,-0.3854418818355407,-0.5503191924460242,-0.42206484358755786,1.207268691253644,-0.9393442996207861,1.2392829553105598,1.5421229830266,0.5406178418514164,-1.0789902050397036,0.08553090525941681,-0.07032204028592441,-1.0973753421670236,1.8353943532535602,0
-1.4076563226585874,-0.0071729699905979626,-0.44780915739557514,-0.7213051525277043,0.4122114657632657,-0.16145674517452496,-0.389961076454472,0.43202283427723287,1.269375345151699,-0.45450585951652245,-1.0777593093199827,-0.37552765004245053,0.6386786948441161,-1.3931810733975813,1.9179602025178264,-0.7052401368682285,1.1467595969017257,-0.8622915849788617,0
1.5054736163873885,-0.170990851080734,0.3360734107749495,1.0069743448121138,0.3814812003092291,0.047804917629974505,0.37055580258292264,-0.060268422612211735,0.10347964342982316,-0.677719537666018,-0.8706022815008211,-1.0769794725423474,0.28820498295171737,0.1808047521179611,-0.7698870265629781,-0.14692864244799805,0.1718113627744489,-0.7298083328273164,0
-2.0815353655253763,0.25560521587532,-1.9903541610171505,-0.9153746178849889,0.5119298084056908,0.266828679167889,0.8996856845266047,-1.1994179635205033,-1.1188623115030842,1.6052153857445308,1.0588951186317896,-0.5379177880986241,-1.074265860873279,1.071978717424983,0.9855434309056338,-0.9327755795900188,-1.918184575608928,0.548649340567905,0
-0.015878488033802474,0.5672937646184067,-0.6469247906345279,-0.5976425677015751,0.15597124292816433,0.8860717294078209,-0.8476893179645884,0.818907383918332,0.7634678192837662,0.28527754923899445,0.8958436042799474,0.6210294960080922,-0.9445865422698532,0.34477464562232646,1.5320562695910154,0.24933258792914428,-0.8054175367910787,0.8905424019739876,0
0.5908067711973713,0.12154822185326938,-1.0105176295211613,-0.48024533162169447,-0.740653581431582,0.31719328882695697,0.1635393566197208,-0.9988813348511216,0.8542074672580915,0.13307635194868472,0.720243717228429,-0.07270638966359143,1.0160732534910537,-1.6743261596631613,0.3984668933691467,-0.20729058104661746,-1.294285570628783,0.1906835685312045,0
-0.1942759388446941,0.3464489213232123,-0.5118948889475285,-0.9012358830004877,0.4864863974397573,-0.038514539320749386,-0.42112231045028536,-1.4154920186134339,-0.7349333841986685,0.7895263523992714,1.0446144384711666,-1.030825516670811,1.1820663722779188,0.9594633751237849,-0.5659849795461015,-1.2490635862449337,-0.31322750384941583,0.3351716249082229,0
